# StartTime = 07/20/2018 01:19:34.9419 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
8.063,14.91291,3157,24.31373,49.01961
8.123,14.91291,3157,23.92157,49.01961
8.187,16.15565,3157,23.92157,46.27451
8.247,16.15565,3157,23.92157,46.27451
8.313,16.15565,3376,23.52941,46.27451
8.375,16.77702,3376,23.52941,42.7451
8.435,16.77702,3376,23.52941,42.7451
8.499,16.77702,3491,23.52941,42.7451
8.563,16.77702,3491,23.13725,35.68628
8.623,17.39839,3491,23.13725,35.68628
8.687,17.39839,3491,23.13725,35.68628
8.747,17.39839,3647,23.52941,35.68628
8.81,18.01976,3647,23.52941,36.47059
8.874,18.01976,3647,23.52941,36.47059
8.938,18.01976,3740,23.52941,36.47059
8.998,18.01976,3740,23.52941,34.90196
9.06,18.64114,3740,23.52941,34.90196
9.124,18.64114,3863,23.52941,34.90196
9.188,19.26251,3863,23.52941,35.29412
9.248,19.26251,3863,23.52941,35.29412
9.31,19.26251,3961,23.52941,35.29412
9.373,19.26251,3961,23.92157,35.29412
9.438,19.88388,3961,23.92157,35.29412
9.498,19.88388,3961,23.92157,35.29412
9.563,19.88388,4065,23.92157,35.29412
9.623,20.50525,4065,23.92157,34.90196
9.687,20.50525,4065,23.92157,34.90196
9.747,20.50525,4173,23.92157,34.90196
9.813,20.50525,4173,23.92157,34.5098
9.873,21.12662,4173,23.92157,34.5098
9.937,21.12662,4173,23.92157,34.5098
9.997,21.12662,4254,24.31373,34.5098
10.063,21.12662,4254,24.31373,34.90196
10.123,21.12662,4254,24.31373,34.90196
10.187,21.12662,4337,23.92157,34.90196
10.247,21.12662,4337,23.92157,32.94118
10.313,21.74799,4337,23.92157,32.94118
10.376,21.74799,4435,23.92157,32.94118
10.435,21.74799,4435,23.13725,30.98039
10.498,22.36936,4435,23.13725,30.98039
10.561,22.36936,4435,23.13725,30.98039
10.624,22.36936,4496,21.17647,30.98039
10.688,22.36936,4496,21.17647,25.4902
10.748,22.36936,4496,21.17647,25.4902
10.813,22.36936,4559,21.17647,25.4902
10.873,22.36936,4559,21.17647,21.17647
10.937,22.99073,4559,21.17647,21.17647
10.997,22.99073,4641,21.17647,21.17647
11.06,22.99073,4641,21.17647,20.78431
11.124,22.99073,4641,21.17647,20.78431
11.188,22.99073,4641,21.17647,20.78431
11.248,22.99073,4675,20.78431,20.78431
11.313,22.99073,4675,20.78431,20.78431
11.373,23.6121,4675,20.78431,20.78431
11.438,23.6121,4743,20.78431,20.78431
11.501,23.6121,4743,20.78431,18.82353
11.563,23.6121,4743,20.78431,18.82353
11.623,23.6121,4743,20.78431,18.82353
11.687,23.6121,4783,20.78431,18.82353
11.747,23.6121,4783,20.78431,19.21569
11.813,23.6121,4783,20.78431,19.21569
11.873,23.6121,4832,20.78431,19.21569
11.937,23.6121,4832,20.78431,18.82353
11.997,24.23348,4832,20.78431,18.82353
12.063,24.23348,4832,20.78431,18.82353
12.123,24.23348,4889,21.56863,18.82353
12.187,24.23348,4889,21.56863,18.43137
12.247,24.23348,4889,21.56863,18.43137
12.31,24.23348,4963,21.56863,18.43137
12.374,24.23348,4963,21.96078,22.35294
12.434,24.85485,4963,21.96078,22.35294
12.498,24.85485,4963,21.96078,22.35294
12.56,24.85485,5026,22.7451,22.35294
12.624,24.85485,5026,22.7451,23.13725
12.688,24.85485,5074,22.7451,23.13725
12.748,24.85485,5074,22.7451,23.13725
12.813,25.47622,5074,22.7451,23.52941
12.873,25.47622,5074,22.7451,23.52941
12.937,25.47622,5158,22.7451,23.52941
12.997,25.47622,5158,23.13725,23.92157
13.063,25.47622,5158,23.13725,23.92157
13.123,25.47622,5219,23.13725,23.92157
13.187,25.47622,5219,23.13725,23.92157
13.247,26.09759,5219,23.13725,23.92157
13.313,26.09759,5219,23.13725,23.92157
13.373,26.09759,5300,23.13725,23.92157
13.437,26.09759,5300,23.13725,23.92157
13.499,26.71896,5300,23.13725,23.92157
13.563,26.71896,5368,23.13725,23.92157
13.623,26.71896,5368,23.92157,24.70588
13.687,26.71896,5368,23.92157,24.70588
13.747,26.71896,5368,23.92157,24.70588
13.813,26.71896,5458,23.92157,24.70588
13.873,26.71896,5458,23.92157,25.88235
13.937,27.34033,5458,23.92157,25.88235
13.997,27.34033,5462,23.92157,25.88235
14.063,27.34033,5462,23.52941,25.88235
14.123,27.34033,5462,23.52941,25.88235
14.187,27.34033,5462,23.52941,25.88235
14.247,27.34033,5415,18.82353,25.88235
14.313,27.34033,5415,18.82353,10.19608
14.373,27.34033,5415,18.82353,10.19608
14.437,27.34033,5088,18.82353,10.19608
14.497,27.34033,5088,18.43137,10.19608
14.563,27.9617,5088,18.43137,11.76471
14.623,27.9617,5088,18.43137,11.76471
14.687,27.9617,4714,18.43137,11.76471
14.747,27.34033,4714,18.43137,11.37255
14.813,27.34033,4714,18.43137,11.37255
14.873,27.34033,4232,18.43137,11.37255
14.937,27.34033,4232,18.43137,11.76471
14.997,27.34033,4232,18.43137,11.76471
15.063,27.34033,4232,18.43137,11.76471
15.123,27.34033,3753,17.64706,11.76471
15.187,26.71896,3753,17.64706,12.15686
15.247,26.71896,3753,17.64706,12.15686
15.313,26.71896,3311,16.47059,12.15686
15.375,26.71896,3311,16.47059,11.37255
15.437,26.09759,3311,16.47059,11.37255
15.5,26.09759,2890,16.47059,11.37255
15.563,26.09759,2890,15.68627,10.19608
15.622,25.47622,2890,15.68627,10.19608
15.686,25.47622,2890,15.68627,10.19608
15.75,25.47622,2483,15.29412,10.19608
15.813,24.85485,2483,15.29412,10.58823
15.873,24.85485,2483,15.29412,10.58823
15.937,24.85485,2062,14.90196,10.58823
15.997,24.85485,2062,14.90196,10.98039
16.06,23.6121,2062,14.90196,10.98039
16.124,23.6121,1684,14.90196,10.98039
16.188,23.6121,1684,14.5098,10.58823
16.248,22.99073,1684,14.5098,10.58823
16.313,22.99073,1287,14.5098,10.58823
16.373,22.99073,1287,14.5098,10.58823
16.437,21.74799,1287,14.5098,14.90196
16.501,21.74799,1021,14.5098,14.90196
16.563,21.74799,1021,16.07843,29.80392
16.625,21.12662,1021,16.07843,29.80392
16.685,21.12662,1021,16.07843,29.80392
16.749,21.12662,852,14.5098,29.80392
16.813,21.12662,852,14.5098,21.17647
16.873,20.50525,852,14.5098,21.17647
16.937,20.50525,783,14.5098,21.17647
16.997,20.50525,783,14.5098,24.70588
17.063,19.26251,783,14.5098,24.70588
17.123,19.26251,783,14.5098,24.70588
17.187,19.26251,724,14.5098,24.70588
17.247,18.64114,724,14.5098,25.09804
17.313,18.64114,724,14.5098,25.09804
17.373,18.64114,694,14.5098,25.09804
17.437,18.01976,694,14.5098,26.66667
17.497,18.01976,694,14.5098,26.66667
17.563,18.01976,688,14.5098,26.66667
17.623,18.01976,688,14.5098,27.45098
17.687,17.39839,688,14.5098,27.45098
17.747,17.39839,701,14.5098,27.45098
17.813,17.39839,701,14.5098,25.09804
17.873,16.77702,701,14.5098,25.09804
17.937,16.77702,701,14.5098,25.09804
17.997,16.77702,731,14.5098,25.09804
18.063,16.77702,731,14.5098,25.4902
18.123,16.15565,731,14.5098,25.4902
18.187,16.15565,787,14.5098,25.4902
18.247,16.15565,787,14.5098,23.13725
18.313,15.53428,787,14.5098,23.13725
18.373,15.53428,787,14.5098,23.13725
18.437,15.53428,824,14.5098,23.13725
18.497,14.91291,824,14.5098,21.17647
18.563,14.91291,824,14.5098,21.17647
18.623,14.91291,856,14.5098,21.17647
18.687,14.91291,856,14.5098,21.17647
18.749,14.91291,856,14.5098,21.17647
18.813,14.91291,867,14.5098,21.17647
18.873,14.91291,867,14.5098,21.17647
18.937,14.91291,867,14.5098,21.17647
18.997,14.91291,867,14.5098,21.17647
19.06,14.91291,862,14.5098,21.17647
19.124,14.91291,862,14.5098,20.78431
19.188,14.91291,862,14.5098,20.78431
19.248,14.91291,860,14.5098,20.78431
19.313,14.91291,860,14.5098,20.78431
19.373,14.91291,860,14.5098,20.78431
19.437,14.91291,832,14.5098,20.78431
19.497,14.91291,832,14.5098,22.35294
19.563,14.91291,832,14.5098,22.35294
19.623,14.91291,832,14.5098,22.35294
19.687,14.91291,809,14.5098,22.35294
19.748,14.91291,809,14.5098,21.56863
19.813,14.91291,809,14.5098,21.56863
19.873,14.91291,788,14.5098,21.56863
19.937,14.91291,788,14.5098,23.13725
19.997,14.29154,788,14.5098,23.13725
20.063,14.29154,784,14.5098,23.13725
20.123,14.29154,784,14.5098,23.13725
20.187,13.67017,784,14.5098,23.13725
20.247,13.67017,769,14.5098,23.13725
20.313,13.67017,769,14.5098,23.13725
20.376,13.67017,769,14.5098,22.7451
20.435,13.67017,769,14.5098,22.7451
20.498,13.67017,754,14.5098,22.7451
20.561,13.67017,754,14.5098,23.13725
20.624,13.04879,754,14.5098,23.13725
20.685,13.04879,763,14.5098,23.13725
20.749,13.04879,763,14.5098,23.52941
20.813,12.42742,763,14.5098,23.52941
20.873,12.42742,763,14.5098,23.52941
20.937,12.42742,768,14.5098,23.52941
20.997,12.42742,768,14.5098,23.52941
21.063,12.42742,768,14.5098,23.52941
21.123,12.42742,768,14.5098,23.52941
21.187,12.42742,782,14.5098,24.31373
21.247,12.42742,782,14.5098,24.31373
21.313,12.42742,794,14.5098,24.31373
21.373,12.42742,794,14.5098,24.31373
21.438,13.04879,794,14.5098,22.35294
21.498,13.04879,794,14.5098,22.35294
21.56,13.04879,814,14.5098,22.35294
21.624,13.04879,814,14.5098,21.96078
21.688,13.04879,814,14.5098,21.96078
21.748,13.04879,821,14.5098,21.96078
21.862,13.04879,821,14.5098,21.96078
21.926,13.04879,821,14.5098,22.35294
21.982,13.67017,821,14.5098,22.35294
22.047,13.67017,802,14.5098,22.35294
22.107,13.67017,802,14.5098,21.96078
22.175,13.67017,802,14.5098,21.96078
22.235,13.67017,774,14.5098,21.96078
22.295,13.67017,774,14.5098,23.92157
22.357,13.67017,774,14.5098,23.92157
22.422,13.67017,774,14.5098,23.92157
22.482,13.67017,757,14.5098,23.92157
22.547,14.29154,757,14.5098,24.31373
22.607,14.29154,757,14.5098,24.31373
22.675,14.29154,749,14.5098,24.31373
22.734,14.29154,749,14.5098,25.09804
22.794,14.29154,749,14.5098,25.09804
22.859,14.29154,740,14.5098,25.09804
22.919,14.29154,740,14.5098,25.4902
22.983,14.29154,740,14.5098,25.4902
23.051,14.29154,740,14.5098,25.4902
23.107,14.29154,740,14.5098,25.4902
23.175,14.91291,740,14.5098,25.88235
23.235,14.91291,740,14.5098,25.88235
23.295,14.91291,750,14.5098,25.88235
23.357,14.91291,750,14.5098,25.09804
23.422,14.91291,750,14.5098,25.09804
23.482,14.91291,757,14.5098,25.09804
23.547,14.91291,757,14.5098,24.70588
23.607,14.91291,757,14.5098,24.70588
23.675,14.91291,757,14.5098,24.70588
23.735,14.91291,765,14.5098,24.70588
23.795,14.91291,765,14.5098,24.31373
23.86,15.53428,765,14.5098,24.31373
23.919,15.53428,790,14.5098,24.31373
23.983,15.53428,790,14.5098,22.7451
24.048,15.53428,790,14.5098,22.7451
24.108,15.53428,790,14.5098,22.7451
24.176,15.53428,790,14.5098,22.7451
24.232,15.53428,790,14.5098,21.96078
24.297,15.53428,790,14.5098,21.96078
24.357,15.53428,789,14.5098,21.96078
24.422,15.53428,789,14.5098,23.13725
24.482,15.53428,789,14.5098,23.13725
24.547,15.53428,809,14.5098,23.13725
24.607,15.53428,809,14.5098,22.35294
24.675,16.15565,809,14.5098,22.35294
24.735,16.15565,809,14.5098,22.35294
24.795,16.15565,810,14.5098,22.35294
24.857,16.15565,810,14.5098,21.56863
24.925,16.15565,810,14.5098,21.56863
24.981,16.15565,810,14.5098,21.56863
25.046,16.15565,825,14.5098,22.35294
25.107,15.53428,825,14.5098,22.35294
25.175,15.53428,832,14.5098,22.35294
